49661.000000,0.001000,780,52920.000000 
49489.000000,0.001000,780,52531.000000 
47905.000000,0.002000,780,51279.000000 
46503.000000,0.001000,780,49905.000000 
47709.000000,0.001000,780,51501.000000 
48288.000000,0.001000,780,51599.000000 
48368.000000,0.001000,780,51430.000000 
46357.000000,0.001000,780,49269.000000 
47365.000000,0.001000,780,51044.000000 
48473.000000,0.001000,780,51703.000000 
45880.000000,0.001000,780,48440.000000 
47889.000000,0.001000,780,50543.000000 
46606.000000,0.001000,780,50078.000000 
53318.000000,0.001000,800,58225.000000 
49562.000000,0.001000,800,53848.000000 
48729.000000,0.001000,800,52118.000000 
47256.000000,0.001000,800,51402.000000 
49079.000000,0.001000,800,52538.000000 
48678.000000,0.001000,800,52845.000000 
51244.000000,0.001000,800,55592.000000 
45237.000000,0.001000,800,47963.000000 
49348.000000,0.001000,800,52606.000000 
49053.000000,0.001000,800,53026.000000 
46794.000000,0.001000,800,50389.000000 
49590.000000,0.001000,800,53252.000000 
49440.000000,0.001000,800,52791.000000 
49094.000000,0.001000,800,53109.000000 
48245.000000,0.001000,800,52223.000000 
47808.000000,0.002000,820,52026.000000 
48253.000000,0.001000,820,52330.000000 
50819.000000,0.001000,820,56197.000000 
47429.000000,0.001000,820,51748.000000 
51846.000000,0.001000,820,56349.000000 
49379.000000,0.001000,820,53565.000000 
48946.000000,0.001000,820,52861.000000 
49738.000000,0.001000,820,53871.000000 
51361.000000,0.001000,820,56901.000000 
47474.000000,0.002000,820,51388.000000 
50986.000000,0.001000,820,55791.000000 
46627.000000,0.001000,820,50204.000000 
50371.000000,0.001000,820,55077.000000 
51107.000000,0.001000,820,56423.000000 
47494.000000,0.001000,820,51162.000000 
46898.000000,0.001000,820,51678.000000 
48552.000000,0.001000,820,52959.000000 
46682.000000,0.001000,840,50804.000000 
51210.000000,0.001000,840,56679.000000 
52600.000000,0.001000,840,58607.000000 
48899.000000,0.001000,840,53418.000000 
48865.000000,0.001000,840,53371.000000 
50400.000000,0.001000,840,55182.000000 
49521.000000,0.001000,840,53854.000000 
50257.000000,0.001000,840,55955.000000 
49403.000000,0.001000,840,53689.000000 
50304.000000,0.001000,840,55597.000000 
51616.000000,0.001000,840,56244.000000 
48483.000000,0.001000,840,52553.000000 
50149.000000,0.001000,840,54722.000000 
50725.000000,0.001000,840,55190.000000 
51553.000000,0.001000,840,56985.000000 
49883.000000,0.001000,840,54756.000000 
49643.000000,0.001000,860,55083.000000 
51329.000000,0.001000,860,58129.000000 
50130.000000,0.001000,860,56108.000000 
48994.000000,0.001000,860,54498.000000 
53590.000000,0.001000,860,59494.000000 
50697.000000,0.001000,860,56689.000000 
52305.000000,0.001000,860,58792.000000 
48630.000000,0.001000,860,54137.000000 
54530.000000,0.001000,860,60692.000000 
49918.000000,0.001000,860,54626.000000 
51547.000000,0.001000,860,57195.000000 
49777.000000,0.001000,860,54955.000000 
49050.000000,0.001000,860,53989.000000 
51251.000000,0.002000,860,56991.000000 
50539.000000,0.001000,860,55549.000000 
49871.000000,0.001000,860,54746.000000 
49763.000000,0.001000,860,54527.000000 
50240.000000,0.001000,880,55883.000000 
53036.000000,0.001000,880,59359.000000 
50392.000000,0.001000,880,57112.000000 
51132.000000,0.001000,880,57003.000000 
52137.000000,0.001000,880,59159.000000 
50139.000000,0.001000,880,56184.000000 
49468.000000,0.002000,880,55252.000000 
48688.000000,0.001000,880,54403.000000 
48773.000000,0.001000,880,54104.000000 
52555.000000,0.001000,880,59538.000000 
49516.000000,0.001000,880,55978.000000 
50979.000000,0.001000,880,56463.000000 
50834.000000,0.001000,880,57113.000000 
