34206.000000,0.002000,780,52920.000000 
33044.000000,0.002000,780,52531.000000 
32416.000000,0.002000,780,51279.000000 
31814.000000,0.002000,780,49905.000000 
33600.000000,0.002000,780,51501.000000 
32494.000000,0.001000,780,51599.000000 
33092.000000,0.002000,780,51430.000000 
32535.000000,0.002000,780,49269.000000 
33651.000000,0.001000,780,51044.000000 
32430.000000,0.001000,780,51703.000000 
33073.000000,0.002000,780,48440.000000 
32672.000000,0.002000,780,50543.000000 
32909.000000,0.002000,780,50078.000000 
33074.000000,0.002000,800,58225.000000 
32434.000000,0.002000,800,53848.000000 
33609.000000,0.002000,800,52118.000000 
31762.000000,0.002000,800,51402.000000 
31393.000000,0.002000,800,52538.000000 
32363.000000,0.002000,800,52845.000000 
32993.000000,0.002000,800,55592.000000 
32826.000000,0.002000,800,47963.000000 
32184.000000,0.002000,800,52606.000000 
30864.000000,0.002000,800,53026.000000 
31905.000000,0.001000,800,50389.000000 
33116.000000,0.002000,800,53252.000000 
32842.000000,0.002000,800,52791.000000 
33923.000000,0.002000,800,53109.000000 
33901.000000,0.002000,800,52223.000000 
32946.000000,0.002000,820,52026.000000 
31384.000000,0.002000,820,52330.000000 
33795.000000,0.001000,820,56197.000000 
30559.000000,0.002000,820,51748.000000 
34529.000000,0.002000,820,56349.000000 
32225.000000,0.002000,820,53565.000000 
32360.000000,0.002000,820,52861.000000 
30429.000000,0.001000,820,53871.000000 
33106.000000,0.001000,820,56901.000000 
31131.000000,0.002000,820,51388.000000 
34022.000000,0.002000,820,55791.000000 
32610.000000,0.002000,820,50204.000000 
31301.000000,0.002000,820,55077.000000 
33399.000000,0.002000,820,56423.000000 
31598.000000,0.002000,820,51162.000000 
32190.000000,0.002000,820,51678.000000 
32314.000000,0.002000,820,52959.000000 
30141.000000,0.002000,840,50804.000000 
33207.000000,0.002000,840,56679.000000 
33130.000000,0.002000,840,58607.000000 
30631.000000,0.002000,840,53418.000000 
30543.000000,0.002000,840,53371.000000 
31280.000000,0.002000,840,55182.000000 
30979.000000,0.002000,840,53854.000000 
31401.000000,0.002000,840,55955.000000 
32492.000000,0.002000,840,53689.000000 
31523.000000,0.002000,840,55597.000000 
32985.000000,0.001000,840,56244.000000 
33066.000000,0.003000,840,52553.000000 
31421.000000,0.002000,840,54722.000000 
32606.000000,0.002000,840,55190.000000 
31756.000000,0.002000,840,56985.000000 
29974.000000,0.002000,840,54756.000000 
29441.000000,0.002000,860,55083.000000 
30774.000000,0.002000,860,58129.000000 
31121.000000,0.002000,860,56108.000000 
32364.000000,0.002000,860,54498.000000 
31462.000000,0.002000,860,59494.000000 
31330.000000,0.002000,860,56689.000000 
32621.000000,0.002000,860,58792.000000 
31168.000000,0.002000,860,54137.000000 
32233.000000,0.002000,860,60692.000000 
31679.000000,0.002000,860,54626.000000 
30707.000000,0.002000,860,57195.000000 
31655.000000,0.002000,860,54955.000000 
30276.000000,0.002000,860,53989.000000 
31582.000000,0.003000,860,56991.000000 
31622.000000,0.002000,860,55549.000000 
31550.000000,0.002000,860,54746.000000 
29703.000000,0.002000,860,54527.000000 
30922.000000,0.002000,880,55883.000000 
30074.000000,0.002000,880,59359.000000 
30090.000000,0.002000,880,57112.000000 
31955.000000,0.002000,880,57003.000000 
30706.000000,0.002000,880,59159.000000 
30497.000000,0.002000,880,56184.000000 
29816.000000,0.002000,880,55252.000000 
30502.000000,0.002000,880,54403.000000 
31530.000000,0.002000,880,54104.000000 
31013.000000,0.002000,880,59538.000000 
29948.000000,0.002000,880,55978.000000 
31991.000000,0.003000,880,56463.000000 
30947.000000,0.002000,880,57113.000000 
