50426.000000,0.948000,780,52920.000000
50212.000000,0.955000,780,52531.000000
48586.000000,0.967000,780,51279.000000
47260.000000,0.952000,780,49905.000000
48572.000000,0.950000,780,51501.000000
48960.000000,0.940000,780,51599.000000
49079.000000,0.954000,780,51430.000000
47072.000000,0.949000,780,49269.000000
48152.000000,0.949000,780,51044.000000
49174.000000,0.957000,780,51703.000000
46519.000000,0.960000,780,48440.000000
48476.000000,0.960000,780,50543.000000
47357.000000,0.950000,780,50078.000000
54144.000000,1.007000,800,58225.000000
50397.000000,0.996000,800,53848.000000
49407.000000,0.992000,800,52118.000000
48086.000000,1.022000,800,51402.000000
49754.000000,0.997000,800,52538.000000
49483.000000,0.995000,800,52845.000000
52054.000000,1.008000,800,55592.000000
45927.000000,1.005000,800,47963.000000
49982.000000,1.066000,800,52606.000000
49853.000000,1.017000,800,53026.000000
47589.000000,1.011000,800,50389.000000
50327.000000,1.003000,800,53252.000000
50251.000000,1.009000,800,52791.000000
49991.000000,0.997000,800,53109.000000
49092.000000,1.006000,800,52223.000000
48669.000000,1.052000,820,52026.000000
49158.000000,1.056000,820,52330.000000
51850.000000,1.056000,820,56197.000000
48267.000000,1.061000,820,51748.000000
52719.000000,1.054000,820,56349.000000
50223.000000,1.092000,820,53565.000000
49668.000000,1.046000,820,52861.000000
50518.000000,1.063000,820,53871.000000
52239.000000,1.154000,820,56901.000000
48212.000000,1.065000,820,51388.000000
51891.000000,1.044000,820,55791.000000
47466.000000,1.219000,820,50204.000000
51154.000000,1.037000,820,55077.000000
52099.000000,1.061000,820,56423.000000
48215.000000,1.052000,820,51162.000000
47733.000000,1.045000,820,51678.000000
49474.000000,1.056000,820,52959.000000
47543.000000,1.113000,840,50804.000000
52051.000000,1.127000,840,56679.000000
53661.000000,1.101000,840,58607.000000
49622.000000,1.117000,840,53418.000000
49664.000000,1.114000,840,53371.000000
51274.000000,1.107000,840,55182.000000
50244.000000,1.135000,840,53854.000000
51283.000000,1.133000,840,55955.000000
50185.000000,1.128000,840,53689.000000
51154.000000,1.112000,840,55597.000000
52417.000000,1.112000,840,56244.000000
49275.000000,1.108000,840,52553.000000
51098.000000,1.094000,840,54722.000000
51538.000000,1.105000,840,55190.000000
52444.000000,1.112000,840,56985.000000
50773.000000,1.093000,840,54756.000000
50586.000000,1.179000,860,55083.000000
52357.000000,1.180000,860,58129.000000
51094.000000,1.157000,860,56108.000000
49988.000000,1.182000,860,54498.000000
54516.000000,1.170000,860,59494.000000
51685.000000,1.162000,860,56689.000000
53315.000000,1.150000,860,58792.000000
49600.000000,1.189000,860,54137.000000
55458.000000,1.169000,860,60692.000000
50742.000000,1.164000,860,54626.000000
52440.000000,1.180000,860,57195.000000
50621.000000,1.164000,860,54955.000000
49931.000000,1.153000,860,53989.000000
52269.000000,1.180000,860,56991.000000
51494.000000,1.184000,860,55549.000000
50781.000000,1.167000,860,54746.000000
50500.000000,1.194000,860,54527.000000
51043.000000,1.220000,880,55883.000000
53925.000000,1.250000,880,59359.000000
51580.000000,1.204000,880,57112.000000
52026.000000,1.217000,880,57003.000000
53112.000000,1.222000,880,59159.000000
51229.000000,1.243000,880,56184.000000
50306.000000,1.225000,880,55252.000000
49601.000000,1.221000,880,54403.000000
49670.000000,1.220000,880,54104.000000
53582.000000,1.221000,880,59538.000000
50567.000000,1.212000,880,55978.000000
52001.000000,1.208000,880,56463.000000
51788.000000,1.213000,880,57113.000000
